[14:53:06] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[14:53:06] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[14:53:06] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[14:53:06] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[14:53:06] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2860 for Minecraft 1.12.2 loading
[14:53:06] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_311, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_311
[14:53:06] [main/DEBUG] [FML]: Java classpath at launch is:
[14:53:06] [main/DEBUG] [FML]:     server.jar
[14:53:06] [main/DEBUG] [FML]: Java library path at launch is:
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\Sun\Java\bin
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\system32
[14:53:06] [main/DEBUG] [FML]:     C:\Windows
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\System32\Wbem
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\System32\WindowsPowerShell\v1.0\
[14:53:06] [main/DEBUG] [FML]:     C:\Windows\System32\OpenSSH\
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[14:53:06] [main/DEBUG] [FML]:     C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR
[14:53:06] [main/DEBUG] [FML]:     C:\dev\src\Git\cmd
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[14:53:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[14:53:06] [main/DEBUG] [FML]:     C:\dev\compilers\python\python_39\Scripts\
[14:53:06] [main/DEBUG] [FML]:     C:\dev\compilers\python\python_39\
[14:53:06] [main/DEBUG] [FML]:     C:\Users\PC\AppData\Local\Microsoft\WindowsApps
[14:53:06] [main/DEBUG] [FML]:     C:\dev\ides\PyCharm Community Edition 2021.1.3\bin
[14:53:06] [main/DEBUG] [FML]:     
[14:53:06] [main/DEBUG] [FML]:     C:\dev\compilers\python\python_39_selenium\chromedriver.exe
[14:53:06] [main/DEBUG] [FML]:     C:\Users\PC\AppData\Local\Google\Cloud SDK\google-cloud-sdk\bin
[14:53:06] [main/DEBUG] [FML]:     .
[14:53:06] [main/DEBUG] [FML]: Determined Minecraft Libraries Root: C:\Users\PC\Desktop\Server\libraries
[14:53:06] [main/DEBUG] [FML]: Cleaning up mods folder: .\mods
[14:53:06] [main/DEBUG] [FML]: Examining file: # LibLoader.jar
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_dead' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'familiarfauna:entities/snail' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'trumpetskeleton:entities/trumpet_skeleton' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/blaze' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep/silver' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:chests/jungle_temple' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:chests/desert_pyramid' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_lava_nether' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep/orange' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'wearablebackpacks:backpack/default' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/sandy/tier_4' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep/lime' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/mushroom_cow' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'charm:entities/spectre' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:chests/stronghold_library' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:empty' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep/white' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_swamp' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'quark:entities/stoneling_carry' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'defiledlands:entities/shambler' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'quark:entities/foxhound' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'familiarfauna:entities/deer' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep/cyan' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/tier_3' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/tier_2' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'defiledlands:entities/host' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/tier_4' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/chicken' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/zombie_pigman' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/tier_1' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/cow' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_lava_nether/tier_1' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/dead/tier_2' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/pig' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/dead/tier_1' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_lava_nether/tier_4' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/dead/tier_3' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'defiledlands:entities/slime_defiled' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/sandy/tier_2' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_lava_nether/tier_2' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_lava_nether/treasure' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/sandy/tier_3' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_lava_nether/tier_3' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:chests/spawn_bonus_chest' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/snowy/tier_4' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/snowy/tier_3' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/snowy/tier_2' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'familiarfauna:entities/pixie' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/end/tier_2' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep/light_blue' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/swamp/tier_2' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/end/tier_3' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'defiledlands:chests/dungeon_defiled' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:chests/stronghold_corridor' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/wolf' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/skeleton' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/swamp/tier_3' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/swamp/tier_4' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/enderman' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/stray' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'classyhats:elusive' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_lava/tier_2' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/end/tier_1' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_lava/tier_1' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'lostcities:chests/raildungeonchest' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep/magenta' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/jungle/tier_3' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_lava/treasure' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/squid' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/jungle/tier_2' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/shulker' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/cave/50' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/jungle/tier_4' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:gameplay/fishing/treasure' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/cave_spider' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep/green' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/wither_skeleton' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:gameplay/fishing/fish' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'classyhats:combined' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:chests/igloo_chest' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'quark:entities/stoneling' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/dead/treasure' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_snowy' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/snowman' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep/blue' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:chests/stronghold_crossing' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:gameplay/fishing/junk' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/cave/40' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/donkey' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_ocean' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_ocean_deep' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/ocean_deep/tier_4' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/ocean_deep/tier_3' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'defiledlands:entities/the_mourner' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'familiarfauna:entities/dragonfly' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/rabbit' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_end' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/mushroom/tier_3' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/villager' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/spider' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/polar_bear' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_lava' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'lostcities:chests/lostcitychest' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/ender_dragon' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'defiledlands:entities/the_destroyer' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/zombie_horse' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/parrot' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_mushroom' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep/yellow' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep/black' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_sandy' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:chests/village_blacksmith' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep/gray' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:chests/jungle_temple_dispenser' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:chests/woodland_mansion' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'defiledlands:entities/shambler_twisted' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/magma_cube' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_beach' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing_jungle' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/vindication_illager' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep/pink' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/mule' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:chests/end_city_treasure' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'familiarfauna:entities/butterfly' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/husk' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/endermite' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/sheep/purple' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/bat' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'advanced-fishing:gameplay/fishing/cave/25' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/giant' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:gameplay/fishing' at level INTERNAL
[14:53:33] [Server thread/TRACE] [reccomplex]: Registered weighted item collection 'minecraft:entities/iron_golem' at level INTERNAL
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod reccomplex
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - Recurrent Complex took 0.165s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod bq_msi
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod bq_msi
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - BQ Multiblock and Structure Expansion took 0.000s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod bqtweaker
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod bqtweaker
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - BQTweaker took 0.000s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod callablehorses
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod callablehorses
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - Callable Horses took 0.007s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod carryon
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod carryon
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - Carry On took 0.040s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod charm
[14:53:33] [Server thread/INFO] [Meson]: Cannot find PotionType for quark:danger_sight, skipping
[14:53:33] [Server thread/INFO] [Meson]: Cannot find PotionType for quark:resistance, skipping
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod charm
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - Charm took 0.006s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod collisiondamage
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod collisiondamage
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - CollisionDamage took 0.001s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod comforts
[14:53:33] [Server thread/DEBUG] [mixin]: Mixing common.MixinChunkProviderServer from mixins.phosphor.json into net.minecraft.world.gen.ChunkProviderServer
[14:53:33] [Server thread/INFO] [Quark ASM]: Transforming net.minecraft.world.WorldServer
[14:53:33] [Server thread/INFO] [Quark ASM]: Applying Transformation to method (Names [areAllPlayersAsleep, func_73056_e] Descriptor ()Z)
[14:53:33] [Server thread/INFO] [Quark ASM]: Located Method, patching...
[14:53:33] [Server thread/INFO] [Quark ASM]: Patch result: true
[14:53:33] [Server thread/INFO] [Quark ASM]: Applying Transformation to method (Names [wakeAllPlayers, func_73053_d] Descriptor ()V)
[14:53:33] [Server thread/INFO] [Quark ASM]: Located Method, patching...
[14:53:33] [Server thread/INFO] [Quark ASM]: Patch result: true
[14:53:33] [Server thread/INFO] [RLTweakerASM]: Patch exists for net.minecraft.world.WorldServer
[14:53:33] [Server thread/INFO] [RLTweakerASM]: Writing class net.minecraft.world.WorldServer with flags MAXS
[14:53:33] [Server thread/TRACE] [mixin]: Added class metadata for net/minecraft/world/WorldServer to metadata cache
[14:53:33] [Server thread/TRACE] [mixin]: Added class metadata for java/util/Set to metadata cache
[14:53:33] [Server thread/TRACE] [mixin]: Added class metadata for net/minecraft/world/chunk/IChunkProvider to metadata cache
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod comforts
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - Comforts took 0.037s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod reskillable
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod reskillable
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - Reskillable took 0.000s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod compatskills
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod compatskills
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - CompatSkills took 0.000s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod contenttweaker
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod contenttweaker
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - ContentTweaker took 0.000s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod coralreef
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod coralreef
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - Coralreef took 0.000s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod wearablebackpacks
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod wearablebackpacks
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - Wearable Backpacks took 0.003s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod corpsecomplex
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod corpsecomplex
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - Corpse Complex took 0.007s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod craftablechainmail
[14:53:33] [Server thread/INFO] [craftablechainmail]: Init OK!
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod craftablechainmail
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - Craftable Chainmail took 0.000s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod craftablehorsearmour
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod craftablehorsearmour
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - Craftable Horse Armour [CHA&S] took 0.000s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod crafttweakerjei
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod crafttweakerjei
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - CraftTweaker JEI Support took 0.002s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod creativecore
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod creativecore
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - CreativeCore took 0.013s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod defiledlands
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod defiledlands
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - Defiled Lands took 0.000s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod disenchanter
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod disenchanter
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - Disenchanter took 0.001s
[14:53:33] [Server thread/TRACE] [FML]: Sending event FMLInitializationEvent to mod dldungeonsjbg
[14:53:33] [Server thread/TRACE] [FML]: Sent event FMLInitializationEvent to mod dldungeonsjbg
[14:53:33] [Server thread/DEBUG] [FML]: Bar Step: Initialization - Doomlike Dungeons took 0.008s
